Vardas              Pavarde                 ND1   ND2   ND3   ND4   ND5   Egz.  
Vardas7975          Pavarde7975              0     9     7     4    10     6
Vardas7976          Pavarde7976              1     4     7     8     2     6
Vardas7977          Pavarde7977              3     2     2     2     1     4
Vardas7978          Pavarde7978              5     3     9     4     3     7
Vardas7979          Pavarde7979              1     6     4     9     5     4
Vardas7980          Pavarde7980              7     5     5     5     8     4
Vardas7981          Pavarde7981              8    10    10     4     6     4
Vardas7982          Pavarde7982              7     6     6     7     7    10
Vardas7983          Pavarde7983              6     7     7     9     2     1
Vardas7984          Pavarde7984              7    10     0     7    10     3
Vardas7985          Pavarde7985              6     3     8     4     2    10
Vardas7986          Pavarde7986              7     9     2     5     1     0
Vardas7987          Pavarde7987              5     6     1     9     5     6
Vardas7988          Pavarde7988              4     0     1     4    10     5
Vardas7989          Pavarde7989              0     3    10     3     8     6
Vardas7990          Pavarde7990              0     1     7     5     9     1
Vardas7991          Pavarde7991             10     5     5     9    10     4
Vardas7992          Pavarde7992              3     7     9     7     0     7
Vardas7993          Pavarde7993              3    10     2     6     9     3
Vardas7994          Pavarde7994             10     7     0     5     0     7
Vardas7995          Pavarde7995              9    10     4     2     7     0
Vardas7996          Pavarde7996              8     9     0     3     7     6
Vardas7997          Pavarde7997              6     5     9     7     8     7
Vardas7998          Pavarde7998              5    10     7     7    10     7
Vardas7999          Pavarde7999              7     3     1     6     3     4
Vardas8000          Pavarde8000              2     5     2    10     3     2
Vardas8001          Pavarde8001              9     8     7     3     9     3
Vardas8002          Pavarde8002              3     7     6    10     5     6
Vardas8003          Pavarde8003              7    10     9     5     5     8
Vardas8004          Pavarde8004              7    10     4     3     1    10
Vardas8005          Pavarde8005              2     4     6     9     0     2
Vardas8006          Pavarde8006              7     1    10     7     4     0
Vardas8007          Pavarde8007              4    10     9     9     4    10
Vardas8008          Pavarde8008             10     2     3     3     6     6
Vardas8009          Pavarde8009              0    10     6     7     2     2
Vardas8010          Pavarde8010              6     4     6     1     4    10
Vardas8011          Pavarde8011              2     8     0     5     7     5
Vardas8012          Pavarde8012              4     2     8     0     0     0
Vardas8013          Pavarde8013              0     3     0    10     5     0
Vardas8014          Pavarde8014              4     4    10     2     9     3
Vardas8015          Pavarde8015              9     6     5     3     4     9
Vardas8016          Pavarde8016             10     3     5     3     4     4
Vardas8017          Pavarde8017              7     2     6     0     9     9
Vardas8018          Pavarde8018              2     3     8    10     5     6
Vardas8019          Pavarde8019              0     0     7     7     2     2
Vardas8020          Pavarde8020              8     2     5     5     6     6
Vardas8021          Pavarde8021              2     2     9     3     4     7
Vardas8022          Pavarde8022              5     9     3     4     6     0
Vardas8023          Pavarde8023              0     1     2     0     2     9
Vardas8024          Pavarde8024              5     1     2     5     3     3
Vardas8025          Pavarde8025              3    10     8     3     0     5
Vardas8026          Pavarde8026             10     1     7     4     5     2
Vardas8027          Pavarde8027              4     4     7     7     7     0
Vardas8028          Pavarde8028              8     6     1     1     9     0
Vardas8029          Pavarde8029              1     9     2     8     6     0
Vardas8030          Pavarde8030             10     1     7     0     4     9
Vardas8031          Pavarde8031              7     5     7     2     0     0
Vardas8032          Pavarde8032              5     7     7     5     7     9
Vardas8033          Pavarde8033              0     9     6    10     2     5
Vardas8034          Pavarde8034             10    10     0     9     6     0
Vardas8035          Pavarde8035              2     1     8     5     4     2
Vardas8036          Pavarde8036              0     6     0    10    10     2
Vardas8037          Pavarde8037              8     2     7     3     4     5
Vardas8038          Pavarde8038              0     1     2     4     9    10
Vardas8039          Pavarde8039              8     6     7     8     5     6
Vardas8040          Pavarde8040              1     5     1     2     5     9
Vardas8041          Pavarde8041              9     2     5     5     7     8
Vardas8042          Pavarde8042              1     8     6     4    10     3
